====DUMP START=========
benchmark, file count, func count, compile success, compile error, build rate, time(s), suc_leaf_size: min, max, mean, err_leaf_size: min, max, mean, suc_snippet_size: min, max, mean, err_snipept_size: min, max, mean
./Xfennec-progress,3,23,0,0,nan,0.000000,,,,
====DUMP STOP=========
leaf_size, snippet_size, build_or_not2, 1, true
5, 0, false
11, 30, false
12, 30, false
12, 13, true
2, 12, true
1, 12, true
0, 0, true
36, 78, false
24, 73, false
28, 76, false
1, 24, false
3, 43, false
1, 24, false
1, 17, false
3, 103, false
3, 103, false
0, 0, true
0, 0, true
1, 112, false
4, 34, false
3, 10, false
6, 14, false
3, 36, false
3, 11, false
2, 11, false
2, 14, false
2, 4, false
3, 14, false
1, 48, false
1, 48, false
1, 48, false
0, 0, true
2, 48, false
0, 0, true
3, 21, false
5, 22, false
3, 14, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 29, false
7, 51, false
4, 25, true
3, 27, true
4, 25, true
4, 25, true
3, 23, true
3, 17, true
2, 26, true
3, 26, true
2, 21, true
1, 0, true
0, 0, true
1, 1, true
1, 0, true
0, 0, true
0, 0, true
0, 0, true
2, 20, true
0, 0, true
1, 1, true
1, 11, true
0, 0, true
1, 1, true
1, 11, true
2, 11, true
0, 0, true
0, 0, true
0, 0, true
1, 1, true
2, 35, true
14, 212, false
14, 144, false
13, 106, false
2, 17, true
4, 27, true
3, 22, true
10, 67, false
9, 65, false
14, 79, false
4, 35, false
3, 35, false
0, 0, true
54, 129, false
59, 129, false
62, 129, false
2, 64, false
5, 65, false
3, 13, true
0, 0, true
0, 0, true
1, 66, false
5, 29, false
4, 22, false
3, 11, true
3, 22, false
4, 27, false
7, 26, true
0, 0, true
3, 39, false
1, 10, true
7, 124, false
5, 69, false
7, 74, false
1, 10, true
3, 13, true
2, 11, true
3, 17, true
5, 24, true
10, 129, false
4, 45, false
0, 0, true
2, 45, false
3, 14, false
0, 0, true
2, 14, false
1, 11, true
3, 11, false
2, 10, true
1, 1, true
0, 0, true
0, 0, true
0, 0, true
3, 25, true
3, 24, true
0, 0, true
3, 25, true
1, 2, true
1, 9, true
0, 0, true
0, 0, true
3, 12, false
3, 32, false
4, 12, false
1, 6, true
0, 0, true
2, 6, true
1, 1, true
0, 0, true
0, 0, true
1, 31, false
1, 31, false
0, 0, true
1, 26, true
1, 26, true
1, 30, false
0, 0, true
3, 29, false
0, 0, true
7, 41, false
7, 72, false
4, 80, false
10, 80, false
7, 73, false
7, 80, false
2, 82, false
2, 82, false
0, 0, true
2, 11, false
0, 0, true
3, 12, false
8, 84, false
6, 85, false
4, 83, false
3, 11, false
2, 11, false
0, 0, true
3, 12, false
5, 11, false
5, 12, false
4, 10, false
3, 10, false
3, 71, false
3, 9, true
2, 9, true
2, 9, true
4, 120, false
1, 0, false
1, 0, false
0, 0, true
0, 0, true
1, 1, true
0, 0, true
1, 2, true
0, 0, true
1, 0, true
2, 3, true
0, 0, true
3, 3, true
1, 3, true
1, 0, true
34, 26, true
24, 26, false
36, 26, true
10, 80, false
16, 84, false
13, 58, false
0, 0, true
0, 0, true
1, 0, false
0, 0, true
0, 0, true
1, 0, false
1, 0, true
0, 0, true
0, 0, true
3, 5, true
3, 5, true
4, 5, true
9, 6, true
5, 6, false
6, 6, true
0, 0, true
0, 0, true
0, 0, true
4, 16, false
3, 5, true
5, 16, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 5, false
1, 5, false
4, 4, true
5, 4, true
3, 4, true
1, 0, true
0, 0, true
0, 0, true
0, 0, true
2, 5, true
1, 5, true
0, 0, true
1, 6, false
0, 0, true
1, 6, false
0, 0, true
1, 6, false
2, 5, true
2, 5, true
1, 0, true
1, 5, true
3, 5, true
1, 5, true
4, 5, true
1, 4, true
3, 5, true
2, 5, true
2, 5, true
1, 5, true
