leaf_size, node_size, main_loc, snippet_size, snippet_loc, build_or_not
2, 4, -1, 0, -1, false
4, 6, -1, 0, -1, false
5, 7, -1, 0, -1, false
4, 6, -1, 0, -1, false
2, 4, -1, 0, -1, true
4, 6, -1, 0, -1, false
1, 3, -1, 0, -1, true
3, 5, -1, 0, -1, false
5, 7, -1, 0, -1, false
4, 6, -1, 0, -1, false
3, 5, -1, 0, -1, false
3, 5, -1, 0, -1, true
3, 5, -1, 0, -1, false
6, 8, -1, 0, -1, false
4, 6, -1, 0, -1, false
2, 4, -1, 0, -1, false
11, 20, -1, 1, -1, true
13, 21, -1, 1, -1, false
14, 22, -1, 1, -1, false
62, 108, -1, 4, -1, false
70, 119, -1, 4, -1, false
69, 118, -1, 2, -1, false
1, 1, -1, 0, -1, true
1, 1, -1, 0, -1, true
2, 3, -1, 14, -1, false
1, 6, -1, 64, -1, false
4, 9, -1, 64, -1, false
3, 7, -1, 64, -1, false
41, 66, -1, 98, -1, false
43, 66, -1, 112, -1, false
41, 62, -1, 97, -1, false
4, 10, -1, 84, -1, false
7, 14, -1, 84, -1, false
7, 14, -1, 84, -1, false
9, 11, -1, 2, -1, false
10, 12, -1, 2, -1, false
9, 11, -1, 2, -1, false
4, 5, -1, 2, -1, false
3, 4, -1, 2, -1, false
2, 3, -1, 2, -1, false
11, 19, -1, 10, -1, false
10, 15, -1, 2, -1, false
8, 16, -1, 10, -1, false
20, 23, -1, 10, -1, false
23, 26, -1, 10, -1, false
20, 23, -1, 10, -1, false
1, 2, -1, 2, -1, false
2, 3, -1, 12, -1, false
1, 1, -1, 2, -1, false
1, 2, -1, 14, -1, false
2, 3, -1, 14, -1, false
1, 2, -1, 14, -1, false
29, 50, -1, 96, -1, false
33, 52, -1, 97, -1, false
32, 53, -1, 94, -1, false
2, 3, -1, 84, -1, false
4, 5, -1, 84, -1, false
3, 4, -1, 84, -1, false
14, 21, -1, 0, -1, true
15, 20, -1, 0, -1, true
14, 21, -1, 0, -1, true
3, 4, -1, 0, -1, false
6, 8, -1, 0, -1, true
5, 7, -1, 0, -1, true
24, 39, -1, 95, -1, false
28, 47, -1, 94, -1, false
24, 41, -1, 95, -1, false
5, 6, -1, 84, -1, false
4, 5, -1, 84, -1, false
5, 6, -1, 84, -1, false
29, 58, -1, 19, -1, false
21, 47, -1, 18, -1, false
28, 55, -1, 19, -1, false
3, 7, -1, 77, -1, false
6, 10, -1, 77, -1, false
2, 5, -1, 77, -1, false
1, 1, -1, 11, -1, false
1, 1, -1, 11, -1, false
1, 2, -1, 11, -1, false
0, 1, -1, 0, -1, true
1, 1, -1, 72, -1, false
1, 2, -1, 72, -1, false
9, 14, -1, 85, -1, false
9, 14, -1, 85, -1, false
7, 11, -1, 71, -1, false
1, 1, -1, 0, -1, true
3, 6, -1, 81, -1, false
3, 6, -1, 81, -1, false
7, 10, -1, 80, -1, false
6, 7, -1, 71, -1, false
8, 11, -1, 80, -1, false
34, 67, -1, 82, -1, false
34, 67, -1, 82, -1, false
22, 56, -1, 82, -1, false
2, 5, -1, 171, -1, false
3, 6, -1, 171, -1, false
5, 8, -1, 171, -1, false
8, 20, -1, 99, -1, false
6, 19, -1, 86, -1, false
7, 19, -1, 98, -1, false
2, 5, -1, 69, -1, false
2, 5, -1, 83, -1, false
3, 6, -1, 85, -1, false
2, 8, -1, 584, -1, false
4, 10, -1, 584, -1, false
7, 13, -1, 597, -1, false
7, 18, -1, 125, -1, false
9, 23, -1, 607, -1, false
12, 27, -1, 224, -1, false
6, 11, -1, 27, -1, false
5, 9, -1, 25, -1, false
7, 12, -1, 27, -1, false
1, 2, -1, 25, -1, false
0, 1, -1, 1, -1, true
2, 3, -1, 26, -1, false
4, 7, -1, 26, -1, false
3, 6, -1, 27, -1, false
6, 9, -1, 28, -1, false
0, 1, -1, 0, -1, true
2, 5, -1, 25, -1, false
2, 5, -1, 25, -1, false
5, 6, -1, 21, -1, false
7, 8, -1, 21, -1, false
8, 9, -1, 21, -1, false
4, 9, -1, 25, -1, false
6, 9, -1, 25, -1, false
7, 12, -1, 25, -1, false
2, 3, -1, 1, -1, true
5, 6, -1, 21, -1, false
4, 5, -1, 21, -1, false
1, 2, -1, 1, -1, false
4, 5, -1, 21, -1, false
3, 4, -1, 21, -1, false
2, 3, -1, 22, -1, false
1, 1, -1, 21, -1, false
1, 2, -1, 21, -1, false
3, 4, -1, 1, -1, true
3, 4, -1, 1, -1, true
2, 3, -1, 1, -1, true
2, 3, -1, 22, -1, false
2, 3, -1, 22, -1, false
2, 3, -1, 22, -1, false
6, 9, -1, 26, -1, false
6, 9, -1, 26, -1, false
5, 7, -1, 26, -1, false
6, 7, -1, 93, -1, false
2, 3, -1, 64, -1, false
8, 9, -1, 86, -1, false
3, 4, -1, 94, -1, false
7, 8, -1, 96, -1, false
5, 6, -1, 86, -1, false
6, 13, -1, 87, -1, false
6, 13, -1, 87, -1, false
3, 9, -1, 87, -1, false
5, 10, -1, 97, -1, false
9, 14, -1, 97, -1, false
4, 9, -1, 97, -1, false
17, 26, -1, 151, -1, false
16, 27, -1, 89, -1, false
18, 29, -1, 112, -1, false
3, 4, -1, 78, -1, false
3, 4, -1, 65, -1, false
5, 6, -1, 78, -1, false
3, 4, -1, 90, -1, false
3, 4, -1, 90, -1, false
3, 4, -1, 90, -1, false
11, 12, -1, 91, -1, false
10, 11, -1, 85, -1, false
14, 15, -1, 95, -1, false
18, 23, -1, 97, -1, false
15, 20, -1, 100, -1, false
17, 20, -1, 97, -1, false
3, 6, -1, 91, -1, false
5, 8, -1, 94, -1, false
3, 6, -1, 93, -1, false
30, 33, -1, 114, -1, false
24, 25, -1, 115, -1, false
24, 27, -1, 114, -1, false
15, 20, -1, 88, -1, false
16, 20, -1, 88, -1, false
16, 19, -1, 88, -1, false
9, 14, -1, 85, -1, false
8, 13, -1, 86, -1, false
6, 9, -1, 85, -1, false
1, 2, -1, 64, -1, false
1, 2, -1, 64, -1, false
1, 4, -1, 64, -1, false
3, 4, -1, 84, -1, false
5, 8, -1, 81, -1, false
5, 8, -1, 86, -1, false
0, 1, -1, 64, -1, false
1, 3, -1, 64, -1, false
1, 4, -1, 84, -1, false
5, 8, -1, 85, -1, false
5, 8, -1, 85, -1, false
1, 3, -1, 64, -1, false
2, 5, -1, 64, -1, false
1, 4, -1, 64, -1, false
0, 1, -1, 64, -1, false
6, 12, -1, 91, -1, false
10, 17, -1, 96, -1, false
6, 11, -1, 87, -1, false
2, 3, -1, 91, -1, false
2, 3, -1, 87, -1, false
2, 3, -1, 87, -1, false
9, 17, -1, 111, -1, false
11, 19, -1, 95, -1, false
14, 22, -1, 111, -1, false
10, 19, -1, 90, -1, false
12, 22, -1, 90, -1, false
9, 18, -1, 90, -1, false
9, 17, -1, 88, -1, false
7, 14, -1, 88, -1, false
8, 15, -1, 89, -1, false
18, 50, -1, 95, -1, false
25, 57, -1, 125, -1, false
18, 46, -1, 125, -1, false
5, 10, -1, 125, -1, false
9, 14, -1, 129, -1, false
6, 13, -1, 129, -1, false
15, 24, -1, 94, -1, false
13, 20, -1, 94, -1, false
14, 22, -1, 92, -1, false
15, 22, -1, 88, -1, false
11, 19, -1, 81, -1, false
9, 17, -1, 64, -1, false
30, 50, -1, 83, -1, false
30, 54, -1, 91, -1, false
27, 46, -1, 87, -1, false
29, 59, -1, 92, -1, false
22, 52, -1, 93, -1, false
31, 63, -1, 93, -1, false
3, 10, -1, 65, -1, false
5, 12, -1, 97, -1, false
4, 11, -1, 97, -1, false
2, 3, -1, 66, -1, false
1, 2, -1, 64, -1, false
2, 3, -1, 66, -1, false
2, 3, -1, 66, -1, false
2, 3, -1, 66, -1, false
2, 3, -1, 66, -1, false
0, 1, -1, 0, -1, true
2, 3, -1, 66, -1, false
2, 3, -1, 66, -1, false
9, 17, -1, 92, -1, false
9, 17, -1, 93, -1, false
5, 10, -1, 88, -1, false
16, 42, -1, 105, -1, false
9, 34, -1, 92, -1, false
16, 46, -1, 106, -1, false
16, 32, -1, 93, -1, false
19, 32, -1, 114, -1, false
14, 28, -1, 89, -1, false
12, 17, -1, 138, -1, false
11, 14, -1, 168, -1, false
9, 13, -1, 157, -1, false
4, 7, -1, 96, -1, false
1, 4, -1, 93, -1, false
2, 5, -1, 93, -1, false
8, 13, -1, 93, -1, false
6, 10, -1, 92, -1, false
8, 11, -1, 90, -1, false
27, 47, -1, 102, -1, false
26, 42, -1, 102, -1, false
28, 46, -1, 94, -1, false
38, 68, -1, 105, -1, false
41, 71, -1, 103, -1, false
38, 69, -1, 106, -1, false
5, 8, -1, 89, -1, false
8, 11, -1, 90, -1, false
8, 12, -1, 91, -1, false
7, 13, -1, 91, -1, false
8, 14, -1, 92, -1, false
6, 13, -1, 91, -1, false
7, 13, -1, 91, -1, false
6, 12, -1, 90, -1, false
2, 4, -1, 66, -1, false
8, 14, -1, 68, -1, false
6, 12, -1, 69, -1, false
7, 13, -1, 90, -1, false
4, 9, -1, 91, -1, false
8, 14, -1, 94, -1, false
5, 12, -1, 90, -1, false
1, 4, -1, 64, -1, false
4, 8, -1, 64, -1, false
3, 7, -1, 64, -1, false
17, 23, -1, 90, -1, false
16, 20, -1, 97, -1, false
16, 22, -1, 88, -1, false
23, 32, -1, 338, -1, false
20, 29, -1, 327, -1, false
16, 22, -1, 404, -1, false
11, 13, -1, 103, -1, false
15, 16, -1, 412, -1, false
10, 12, -1, 104, -1, false
2, 3, -1, 88, -1, false
0, 1, -1, 64, -1, false
2, 3, -1, 88, -1, false
3, 6, -1, 86, -1, false
3, 5, -1, 95, -1, false
3, 4, -1, 77, -1, false
3, 4, -1, 80, -1, false
2, 3, -1, 80, -1, false
3, 4, -1, 80, -1, false
1, 3, -1, 85, -1, false
3, 5, -1, 86, -1, false
3, 5, -1, 91, -1, false
15, 27, -1, 89, -1, false
15, 26, -1, 89, -1, false
12, 24, -1, 87, -1, false
11, 23, -1, 93, -1, false
7, 15, -1, 85, -1, false
12, 24, -1, 89, -1, false
1, 1, -1, 0, -1, false
1, 1, -1, 0, -1, false
0, 1, -1, 0, -1, true
0, 1, -1, 0, -1, true
1, 2, -1, 0, -1, false
1, 2, -1, 0, -1, false
0, 1, -1, 0, -1, true
1, 1, -1, 0, -1, false
1, 2, -1, 0, -1, false
4, 7, -1, 84, -1, false
3, 5, -1, 84, -1, false
2, 5, -1, 64, -1, false
7, 10, -1, 79, -1, false
7, 10, -1, 81, -1, false
3, 6, -1, 79, -1, false
35, 52, -1, 559, -1, false
24, 39, -1, 547, -1, false
29, 46, -1, 218, -1, false
5, 6, -1, 109, -1, false
2, 3, -1, 95, -1, false
3, 4, -1, 104, -1, false
4, 7, -1, 97, -1, false
5, 8, -1, 87, -1, false
7, 10, -1, 581, -1, false
2, 3, -1, 104, -1, false
1, 1, -1, 93, -1, false
3, 4, -1, 137, -1, false
1, 3, -1, 65, -1, false
1, 4, -1, 65, -1, false
2, 4, -1, 65, -1, false
1, 2, -1, 64, -1, false
2, 5, -1, 78, -1, false
3, 6, -1, 78, -1, false
5, 11, -1, 92, -1, false
11, 17, -1, 94, -1, false
6, 12, -1, 91, -1, false
4, 7, -1, 78, -1, false
4, 7, -1, 96, -1, false
4, 7, -1, 96, -1, false
10, 16, -1, 87, -1, false
12, 18, -1, 112, -1, false
7, 13, -1, 85, -1, false
11, 24, -1, 107, -1, false
13, 26, -1, 107, -1, false
10, 22, -1, 105, -1, false
5, 8, -1, 140, -1, false
4, 7, -1, 139, -1, false
3, 6, -1, 93, -1, false
5, 11, -1, 7, -1, false
6, 12, -1, 7, -1, false
3, 8, -1, 1, -1, false
1, 4, -1, 1, -1, false
1, 3, -1, 1, -1, false
1, 1, -1, 1, -1, false
2, 7, -1, 12, -1, false
2, 7, -1, 1, -1, false
1, 5, -1, 1, -1, true
1, 3, -1, 2, -1, false
3, 6, -1, 13, -1, false
0, 1, -1, 0, -1, true
2, 5, -1, 13, -1, false
3, 6, -1, 13, -1, false
2, 5, -1, 2, -1, false
3, 4, -1, 15, -1, false
2, 3, -1, 15, -1, false
3, 4, -1, 15, -1, false
2, 5, -1, 1, -1, false
3, 6, -1, 3, -1, false
2, 5, -1, 1, -1, false
2, 5, -1, 1, -1, false
2, 5, -1, 1, -1, false
2, 5, -1, 1, -1, false
13, 20, -1, 5, -1, false
15, 20, -1, 7, -1, false
14, 19, -1, 9, -1, false
6, 8, -1, 4, -1, false
9, 12, -1, 3, -1, false
5, 8, -1, 5, -1, false
22, 33, -1, 6, -1, false
19, 31, -1, 6, -1, false
20, 30, -1, 6, -1, false
10, 15, -1, 2, -1, false
12, 17, -1, 3, -1, false
8, 11, -1, 8, -1, false
10, 13, -1, 9, -1, false
9, 12, -1, 9, -1, false
9, 10, -1, 9, -1, false
7, 12, -1, 29, -1, false
8, 13, -1, 30, -1, false
9, 14, -1, 29, -1, false
7, 10, -1, 34, -1, false
10, 13, -1, 34, -1, false
8, 11, -1, 34, -1, false
4, 5, -1, 26, -1, false
2, 3, -1, 25, -1, false
1, 2, -1, 23, -1, false
4, 5, -1, 26, -1, false
1, 2, -1, 5, -1, false
1, 1, -1, 5, -1, false
1, 2, -1, 2, -1, true
1, 1, -1, 2, -1, true
2, 3, -1, 2, -1, true
1, 1, -1, 22, -1, false
2, 3, -1, 22, -1, false
0, 1, -1, 2, -1, true
0, 1, -1, 2, -1, true
2, 3, -1, 22, -1, false
1, 1, -1, 22, -1, false
1, 2, -1, 0, -1, false
1, 1, -1, 0, -1, false
1, 1, -1, 0, -1, false
2, 3, -1, 17, -1, false
1, 1, -1, 15, -1, false
2, 3, -1, 17, -1, false
2, 3, -1, 22, -1, false
2, 3, -1, 16, -1, false
2, 3, -1, 9, -1, false
5, 8, -1, 25, -1, false
1, 4, -1, 22, -1, false
4, 7, -1, 25, -1, false
9, 14, -1, 41, -1, false
10, 13, -1, 42, -1, false
7, 12, -1, 41, -1, false
2, 3, -1, 67, -1, false
4, 5, -1, 69, -1, false
4, 5, -1, 80, -1, false
4, 6, -1, 37, -1, false
2, 4, -1, 31, -1, false
4, 6, -1, 31, -1, false
5, 6, -1, 64, -1, false
3, 4, -1, 64, -1, false
4, 5, -1, 64, -1, false
3, 6, -1, 67, -1, false
1, 3, -1, 66, -1, false
2, 5, -1, 67, -1, false
6, 9, -1, 90, -1, false
2, 4, -1, 64, -1, false
3, 5, -1, 87, -1, false
4, 7, -1, 87, -1, false
2, 5, -1, 77, -1, false
4, 7, -1, 87, -1, false
26, 33, -1, 93, -1, false
27, 33, -1, 94, -1, false
29, 36, -1, 106, -1, false
13, 26, -1, 245, -1, false
12, 25, -1, 245, -1, false
11, 24, -1, 245, -1, false
12, 17, -1, 127, -1, false
11, 16, -1, 115, -1, false
13, 16, -1, 125, -1, false
2, 3, -1, 89, -1, false
2, 3, -1, 89, -1, false
2, 3, -1, 88, -1, false
3, 9, -1, 91, -1, false
8, 14, -1, 111, -1, false
7, 13, -1, 99, -1, false
2, 6, -1, 66, -1, false
4, 8, -1, 66, -1, false
8, 10, -1, 80, -1, false
3, 4, -1, 80, -1, false
3, 4, -1, 77, -1, false
5, 6, -1, 83, -1, false
3, 5, -1, 86, -1, false
2, 4, -1, 91, -1, false
1, 2, -1, 20, -1, false
1, 1, -1, 13, -1, false
1, 1, -1, 13, -1, false
1, 1, -1, 13, -1, false
0, 1, -1, 64, -1, false
0, 1, -1, 64, -1, false
1, 2, -1, 64, -1, false
1, 2, -1, 64, -1, false
3, 4, -1, 94, -1, false
3, 4, -1, 94, -1, false
3, 8, -1, 102, -1, false
3, 7, -1, 102, -1, false
5, 10, -1, 102, -1, false
5, 7, -1, 107, -1, false
5, 8, -1, 105, -1, false
3, 5, -1, 105, -1, false
3, 6, -1, 101, -1, false
8, 11, -1, 104, -1, false
5, 8, -1, 102, -1, false
6, 11, -1, 99, -1, false
9, 12, -1, 101, -1, false
11, 16, -1, 102, -1, false
0, 1, -1, 0, -1, true
1, 2, -1, 0, -1, false
0, 1, -1, 0, -1, true
8, 15, -1, 247, -1, false
11, 18, -1, 247, -1, false
9, 15, -1, 247, -1, false
5, 8, -1, 109, -1, false
6, 9, -1, 110, -1, false
5, 8, -1, 110, -1, false
9, 17, -1, 250, -1, false
4, 11, -1, 113, -1, false
6, 11, -1, 248, -1, false
12, 21, -1, 107, -1, false
15, 27, -1, 254, -1, false
16, 30, -1, 254, -1, false
4, 6, -1, 255, -1, false
8, 14, -1, 255, -1, false
6, 12, -1, 255, -1, false
26, 50, -1, 112, -1, false
27, 51, -1, 118, -1, false
22, 45, -1, 109, -1, false
7, 13, -1, 121, -1, false
6, 11, -1, 121, -1, false
8, 14, -1, 121, -1, false
6, 7, -1, 84, -1, false
6, 7, -1, 77, -1, false
3, 4, -1, 84, -1, false
2, 3, -1, 84, -1, false
6, 7, -1, 86, -1, false
4, 5, -1, 84, -1, false
9, 13, -1, 96, -1, false
9, 12, -1, 96, -1, false
7, 11, -1, 85, -1, false
7, 12, -1, 86, -1, false
7, 12, -1, 67, -1, false
9, 14, -1, 88, -1, false
18, 37, -1, 94, -1, false
18, 37, -1, 94, -1, false
18, 33, -1, 94, -1, false
4, 7, -1, 417, -1, false
7, 12, -1, 417, -1, false
7, 12, -1, 417, -1, false
5, 8, -1, 93, -1, false
1, 1, -1, 1, -1, true
5, 8, -1, 93, -1, false
3, 5, -1, 65, -1, false
3, 6, -1, 64, -1, false
2, 3, -1, 64, -1, false
1, 4, -1, 86, -1, false
1, 4, -1, 86, -1, false
2, 5, -1, 90, -1, false
23, 49, -1, 408, -1, false
26, 54, -1, 407, -1, false
27, 56, -1, 407, -1, false
6, 10, -1, 409, -1, false
3, 7, -1, 409, -1, false
4, 8, -1, 85, -1, false
1, 2, -1, 1, -1, true
1, 2, -1, 1, -1, true
2, 3, -1, 1, -1, true
3, 4, -1, 4, -1, true
1, 1, -1, 2, -1, true
3, 4, -1, 4, -1, true
0, 1, -1, 1, -1, true
1, 1, -1, 1, -1, true
2, 4, -1, 1, -1, true
1, 4, -1, 2, -1, false
3, 6, -1, 2, -1, true
2, 5, -1, 2, -1, true
6, 13, -1, 1, -1, true
7, 14, -1, 1, -1, true
7, 14, -1, 1, -1, true
6, 13, -1, 1, -1, true
9, 16, -1, 1, -1, true
6, 11, -1, 1, -1, true
22, 39, -1, 7, -1, false
24, 44, -1, 7, -1, false
20, 39, -1, 6, -1, false
33, 73, -1, 11, -1, true
34, 74, -1, 11, -1, true
38, 81, -1, 10, -1, false
3, 4, -1, 245, -1, false
3, 4, -1, 245, -1, false
3, 6, -1, 245, -1, false
10, 19, -1, 89, -1, false
14, 25, -1, 93, -1, false
18, 31, -1, 93, -1, false
5, 7, -1, 121, -1, false
3, 6, -1, 125, -1, false
5, 8, -1, 113, -1, false
14, 31, -1, 86, -1, false
16, 31, -1, 86, -1, false
13, 28, -1, 86, -1, false
13, 25, -1, 66, -1, false
12, 24, -1, 89, -1, false
13, 26, -1, 89, -1, false
2, 5, -1, 103, -1, false
5, 8, -1, 117, -1, false
3, 6, -1, 104, -1, false
4, 7, -1, 117, -1, false
2, 5, -1, 97, -1, false
2, 5, -1, 106, -1, false
3, 4, -1, 99, -1, false
3, 4, -1, 97, -1, false
2, 3, -1, 84, -1, false
2, 3, -1, 84, -1, false
1, 2, -1, 84, -1, false
3, 4, -1, 91, -1, false
3, 4, -1, 104, -1, false
1, 2, -1, 84, -1, false
3, 4, -1, 97, -1, false
3, 4, -1, 94, -1, false
1, 1, -1, 85, -1, false
2, 3, -1, 84, -1, false
4, 5, -1, 107, -1, false
4, 5, -1, 109, -1, false
3, 4, -1, 109, -1, false
13, 25, -1, 136, -1, false
9, 20, -1, 136, -1, false
8, 20, -1, 135, -1, false
6, 9, -1, 245, -1, false
7, 10, -1, 245, -1, false
6, 9, -1, 245, -1, false
9, 18, -1, 138, -1, false
1, 8, -1, 136, -1, false
5, 13, -1, 137, -1, false
7, 14, -1, 139, -1, false
3, 6, -1, 91, -1, false
5, 12, -1, 139, -1, false
2, 3, -1, 97, -1, false
2, 3, -1, 99, -1, false
1, 1, -1, 97, -1, false
19, 32, -1, 404, -1, false
10, 21, -1, 404, -1, false
12, 25, -1, 404, -1, false
18, 37, -1, 404, -1, false
19, 40, -1, 404, -1, false
21, 41, -1, 404, -1, false
11, 19, -1, 102, -1, false
9, 19, -1, 90, -1, false
8, 19, -1, 102, -1, false
4, 7, -1, 86, -1, false
6, 10, -1, 135, -1, false
5, 9, -1, 135, -1, false
3, 5, -1, 245, -1, false
4, 7, -1, 245, -1, false
1, 1, -1, 245, -1, false
3, 4, -1, 112, -1, false
2, 3, -1, 112, -1, false
1, 1, -1, 112, -1, false
9, 18, -1, 132, -1, false
8, 17, -1, 85, -1, false
7, 15, -1, 117, -1, false
12, 23, -1, 247, -1, false
11, 21, -1, 247, -1, false
10, 21, -1, 246, -1, false
17, 26, -1, 116, -1, false
12, 21, -1, 137, -1, false
12, 21, -1, 137, -1, false
2, 3, -1, 99, -1, false
3, 4, -1, 99, -1, false
3, 4, -1, 99, -1, false
13, 18, -1, 92, -1, false
9, 14, -1, 92, -1, false
11, 16, -1, 92, -1, false
4, 5, -1, 84, -1, false
2, 5, -1, 139, -1, false
4, 7, -1, 160, -1, false
17, 29, -1, 156, -1, false
17, 33, -1, 157, -1, false
16, 31, -1, 157, -1, false
7, 8, -1, 135, -1, false
8, 9, -1, 135, -1, false
3, 4, -1, 84, -1, false
4, 7, -1, 65, -1, false
4, 7, -1, 94, -1, false
6, 9, -1, 94, -1, false
5, 6, -1, 102, -1, false
5, 6, -1, 91, -1, false
0, 1, -1, 64, -1, false
6, 7, -1, 96, -1, false
5, 6, -1, 84, -1, false
6, 7, -1, 96, -1, false
5, 6, -1, 84, -1, false
4, 5, -1, 64, -1, false
3, 4, -1, 84, -1, false
6, 14, -1, 87, -1, false
6, 15, -1, 78, -1, false
5, 11, -1, 87, -1, false
2, 3, -1, 64, -1, false
3, 4, -1, 65, -1, false
4, 5, -1, 65, -1, false
8, 15, -1, 106, -1, false
6, 13, -1, 94, -1, false
8, 15, -1, 105, -1, false
2, 4, -1, 90, -1, false
3, 4, -1, 87, -1, false
2, 4, -1, 90, -1, false
5, 8, -1, 404, -1, false
4, 6, -1, 85, -1, false
7, 10, -1, 404, -1, false
8, 13, -1, 404, -1, false
7, 10, -1, 404, -1, false
2, 5, -1, 404, -1, false
3, 5, -1, 86, -1, false
9, 11, -1, 87, -1, false
5, 7, -1, 66, -1, false
10, 17, -1, 103, -1, false
13, 22, -1, 137, -1, false
11, 19, -1, 104, -1, false
9, 17, -1, 99, -1, false
8, 15, -1, 99, -1, false
6, 13, -1, 97, -1, false
31, 52, -1, 188, -1, false
25, 48, -1, 193, -1, false
37, 60, -1, 193, -1, false
19, 34, -1, 91, -1, false
16, 35, -1, 93, -1, false
12, 29, -1, 92, -1, false
6, 7, -1, 98, -1, false
4, 5, -1, 98, -1, false
4, 5, -1, 84, -1, false
2, 5, -1, 77, -1, false
2, 5, -1, 77, -1, false
4, 7, -1, 86, -1, false
8, 20, -1, 82, -1, false
11, 24, -1, 84, -1, false
9, 20, -1, 84, -1, false
2, 6, -1, 85, -1, false
4, 8, -1, 85, -1, false
3, 8, -1, 85, -1, false
9, 20, -1, 89, -1, false
12, 24, -1, 90, -1, false
14, 26, -1, 92, -1, false
2, 3, -1, 94, -1, false
5, 6, -1, 96, -1, false
2, 3, -1, 64, -1, false
10, 18, -1, 404, -1, false
9, 17, -1, 404, -1, false
8, 17, -1, 404, -1, false
2, 7, -1, 65, -1, false
3, 6, -1, 65, -1, false
3, 8, -1, 65, -1, false
2, 5, -1, 65, -1, false
0, 1, -1, 2, -1, true
2, 5, -1, 408, -1, false
1, 1, -1, 1, -1, true
3, 6, -1, 92, -1, false
4, 7, -1, 92, -1, false
1, 1, -1, 93, -1, false
1, 1, -1, 93, -1, false
0, 1, -1, 64, -1, false
2, 3, -1, 65, -1, false
1, 2, -1, 64, -1, false
3, 4, -1, 64, -1, false
4, 5, -1, 65, -1, false
1, 2, -1, 64, -1, false
1, 1, -1, 64, -1, false
6, 12, -1, 121, -1, false
2, 6, -1, 86, -1, false
3, 8, -1, 99, -1, false
1, 2, -1, 123, -1, false
1, 1, -1, 123, -1, false
0, 1, -1, 1, -1, true
9, 18, -1, 96, -1, false
10, 20, -1, 137, -1, false
10, 18, -1, 147, -1, false
5, 8, -1, 94, -1, false
7, 11, -1, 93, -1, false
7, 11, -1, 93, -1, false
5, 9, -1, 3, -1, false
4, 7, -1, 3, -1, false
5, 9, -1, 17, -1, false
1, 1, -1, 0, -1, true
1, 1, -1, 0, -1, true
1, 1, -1, 0, -1, true
16, 32, -1, 38, -1, false
15, 30, -1, 32, -1, false
19, 32, -1, 39, -1, false
4, 7, -1, 72, -1, false
2, 5, -1, 72, -1, false
4, 7, -1, 72, -1, false
3, 7, -1, 25, -1, false
3, 8, -1, 25, -1, false
3, 7, -1, 4, -1, false
4, 6, -1, 95, -1, false
2, 4, -1, 92, -1, false
5, 7, -1, 95, -1, false
5, 7, -1, 103, -1, false
2, 5, -1, 72, -1, false
5, 9, -1, 100, -1, false
4, 8, -1, 101, -1, false
6, 9, -1, 103, -1, false
5, 8, -1, 100, -1, false
4, 6, -1, 28, -1, false
2, 3, -1, 27, -1, false
0, 1, -1, 1, -1, true
3, 5, -1, 105, -1, false
2, 4, -1, 65, -1, false
2, 5, -1, 104, -1, false
8, 13, -1, 93, -1, false
7, 13, -1, 109, -1, false
6, 10, -1, 92, -1, false
4, 6, -1, 92, -1, false
5, 7, -1, 92, -1, false
6, 8, -1, 93, -1, false
7, 12, -1, 116, -1, false
9, 14, -1, 116, -1, false
4, 8, -1, 94, -1, false
8, 11, -1, 96, -1, false
4, 7, -1, 86, -1, false
7, 10, -1, 96, -1, false
3, 7, -1, 91, -1, false
8, 13, -1, 117, -1, false
7, 13, -1, 92, -1, false
5, 7, -1, 94, -1, false
6, 8, -1, 94, -1, false
4, 6, -1, 91, -1, false
34, 41, -1, 93, -1, false
30, 37, -1, 91, -1, false
33, 39, -1, 94, -1, false
0, 3, -1, 64, -1, false
3, 6, -1, 88, -1, false
0, 2, -1, 64, -1, false
7, 10, -1, 67, -1, false
4, 6, -1, 64, -1, false
7, 10, -1, 66, -1, false
5, 8, -1, 65, -1, false
6, 9, -1, 65, -1, false
5, 8, -1, 66, -1, false
12, 21, -1, 70, -1, false
13, 27, -1, 69, -1, false
5, 14, -1, 69, -1, false
4, 7, -1, 65, -1, false
6, 7, -1, 65, -1, false
6, 9, -1, 65, -1, false
7, 10, -1, 67, -1, false
8, 11, -1, 65, -1, false
4, 7, -1, 64, -1, false
7, 14, -1, 85, -1, false
10, 16, -1, 86, -1, false
4, 11, -1, 85, -1, false
1, 5, -1, 66, -1, false
4, 8, -1, 90, -1, false
3, 6, -1, 90, -1, false
5, 12, -1, 27, -1, false
7, 16, -1, 27, -1, false
6, 15, -1, 28, -1, false
7, 12, -1, 88, -1, false
7, 12, -1, 88, -1, false
8, 13, -1, 90, -1, false
9, 24, -1, 90, -1, false
10, 26, -1, 94, -1, false
7, 24, -1, 95, -1, false
10, 17, -1, 81, -1, false
8, 15, -1, 104, -1, false
8, 15, -1, 102, -1, false
4, 7, -1, 105, -1, false
3, 5, -1, 91, -1, false
4, 7, -1, 105, -1, false
1, 2, -1, 0, -1, true
1, 1, -1, 0, -1, true
0, 1, -1, 0, -1, true
11, 22, -1, 97, -1, false
8, 17, -1, 93, -1, false
12, 23, -1, 98, -1, false
5, 12, -1, 114, -1, false
4, 9, -1, 125, -1, false
5, 12, -1, 114, -1, false
2, 5, -1, 66, -1, false
0, 2, -1, 66, -1, false
1, 2, -1, 0, -1, false
26, 33, -1, 144, -1, false
