leaf_size, snippet_size, build_or_not
4, 107, false
3, 107, false
2, 107, false
2, 107, false
0, 0, true
0, 0, true
3, 107, false
2, 107, false
0, 0, true
3, 107, false
2, 107, false
2, 107, false
2, 107, false
1, 103, false
1, 103, false
0, 0, true
12, 110, false
13, 112, false
11, 110, false
5, 112, false
3, 112, false
7, 112, false
10, 107, false
7, 122, false
10, 125, false
0, 0, true
1, 141, false
0, 0, true
1, 103, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
3, 104, false
4, 104, false
2, 103, false
1, 1, true
1, 103, false
1, 1, true
4, 105, false
1, 0, true
1, 0, true
12, 109, false
14, 110, false
11, 107, false
4, 107, false
7, 108, false
7, 108, false
4, 105, false
2, 105, false
9, 109, false
8, 109, false
7, 105, false
6, 108, false
1, 0, true
3, 103, false
1, 103, false
2, 103, false
3, 103, false
2, 103, false
1, 103, false
3, 103, false
0, 0, true
0, 0, true
2, 105, false
0, 0, true
3, 103, false
2, 103, false
3, 103, false
2, 103, false
1, 1, true
3, 103, false
0, 0, true
2, 105, false
0, 0, true
1, 105, false
0, 0, true
2, 105, false
5, 104, false
3, 104, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
4, 104, false
2, 103, false
2, 104, false
0, 0, true
4, 104, false
1, 0, false
5, 104, false
0, 0, true
1, 0, true
3, 105, false
4, 105, false
3, 105, false
0, 0, true
0, 0, true
0, 0, true
1, 103, false
5, 104, false
2, 104, false
1, 104, false
5, 104, false
1, 104, false
1, 104, false
2, 104, false
3, 104, false
4, 104, false
4, 104, false
3, 104, false
0, 0, true
1, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 0, true
6, 113, false
7, 107, false
6, 113, false
11, 105, false
8, 105, false
12, 107, false
20, 115, false
21, 110, false
10, 107, false
2, 107, false
3, 107, false
6, 107, false
6, 106, false
7, 103, false
6, 106, false
9, 106, false
10, 106, false
11, 106, false
1, 104, false
0, 0, true
1, 104, false
6, 103, false
4, 103, false
7, 103, false
5, 103, false
2, 103, false
3, 103, false
2, 103, false
2, 103, false
1, 0, false
3, 103, false
2, 103, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 103, false
1, 103, false
0, 0, true
0, 0, true
7, 105, false
3, 103, false
4, 105, false
2, 103, false
1, 107, false
2, 103, false
0, 0, true
0, 0, true
1, 103, false
0, 0, true
1, 103, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 103, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 105, false
17, 103, false
15, 103, false
10, 103, false
1, 103, false
0, 0, true
4, 105, false
2, 103, false
1, 103, false
2, 103, false
7, 119, false
3, 119, false
5, 119, false
0, 0, true
1, 103, false
1, 103, false
25, 111, false
20, 110, false
27, 110, false
25, 111, false
18, 111, false
20, 110, false
3, 103, false
3, 103, false
1, 103, false
10, 109, false
11, 109, false
12, 109, false
9, 103, false
8, 103, false
9, 103, false
9, 103, false
9, 103, false
9, 103, false
2, 103, false
1, 103, false
3, 103, false
8, 103, false
3, 103, false
4, 103, false
8, 103, false
7, 103, false
11, 103, false
2, 103, false
0, 0, true
2, 103, false
5, 103, false
6, 103, false
8, 103, false
0, 0, true
1, 103, false
0, 0, true
3, 103, false
1, 103, false
1, 103, false
2, 103, false
2, 103, false
2, 103, false
4, 103, false
3, 103, false
3, 103, false
0, 0, true
3, 103, false
4, 103, false
2, 105, false
2, 105, false
3, 105, false
6, 106, false
7, 106, false
5, 106, false
0, 0, true
0, 0, true
0, 0, true
2, 107, false
1, 103, false
2, 107, false
3, 106, false
3, 106, false
0, 0, true
1, 110, false
1, 110, false
0, 0, true
1, 0, true
2, 103, false
1, 1, true
2, 103, false
1, 3, false
3, 103, false
0, 0, true
1, 121, false
0, 0, true
1, 119, false
0, 0, true
0, 0, true
10, 110, false
3, 107, false
8, 110, false
4, 0, false
2, 0, false
1, 0, true
0, 0, true
2, 0, true
1, 0, true
1, 3, false
0, 0, true
0, 0, true
1, 0, true
1, 0, true
0, 0, true
5, 1, true
8, 6, false
8, 1, true
3, 7, false
1, 0, true
2, 3, true
2, 42, false
1, 8, false
1, 8, false
4, 0, true
5, 0, true
3, 0, true
7, 0, true
5, 0, true
4, 0, true
8, 0, true
7, 0, true
5, 0, true
10, 0, true
11, 0, true
6, 0, true
14, 0, true
16, 0, true
11, 0, true
0, 0, true
1, 0, true
1, 0, true
0, 0, true
0, 0, true
1, 0, true
2, 0, true
2, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 0, true
19, 26, false
26, 26, false
19, 24, false
3, 0, true
1, 0, true
3, 0, true
3, 0, true
3, 0, true
1, 0, true
0, 0, true
0, 0, true
3, 0, true
0, 0, true
1, 0, true
0, 0, true
3, 0, true
1, 0, true
3, 0, true
0, 0, true
0, 0, true
1, 0, true
1, 0, true
1, 0, true
1, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 0, true
0, 0, true
1, 0, true
1, 0, true
2, 0, true
1, 0, true
1, 0, true
0, 0, true
0, 0, true
27, 38, false
25, 40, false
23, 22, false
0, 0, true
1, 103, false
1, 103, false
0, 0, true
1, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 103, false
6, 5, false
3, 5, false
7, 5, false
4, 3, false
3, 5, false
5, 5, false
3, 5, false
3, 5, false
5, 5, false
5, 5, false
2, 2, false
5, 5, false
7, 105, false
7, 105, false
6, 105, false
5, 107, false
8, 107, false
8, 105, false
2, 7, false
7, 7, false
9, 7, false
14, 107, false
27, 107, false
24, 107, false
0, 0, true
1, 119, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 119, false
1, 119, false
0, 0, true
1, 119, false
1, 119, false
0, 0, true
0, 0, true
0, 0, true
1, 119, false
1, 119, false
0, 0, true
1, 119, false
0, 0, true
0, 0, true
0, 0, true
1, 119, false
23, 127, false
15, 123, false
21, 127, false
3, 120, false
4, 121, false
3, 120, false
0, 0, true
6, 121, false
4, 121, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 103, false
1, 103, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
2, 103, false
1, 103, false
2, 103, false
2, 103, false
3, 103, false
2, 103, false
1, 103, false
0, 0, true
1, 103, false
2, 103, false
0, 0, true
0, 0, true
3, 103, false
3, 103, false
0, 0, true
3, 103, false
4, 103, false
1, 103, false
1, 103, false
0, 0, true
0, 0, true
0, 0, true
1, 103, false
0, 0, true
0, 0, true
1, 103, false
1, 103, false
3, 103, false
3, 103, false
1, 103, false
0, 0, true
0, 0, true
1, 103, false
3, 103, false
1, 103, false
5, 103, false
2, 103, false
2, 103, false
1, 103, false
0, 0, true
0, 0, true
0, 0, true
1, 103, false
1, 103, false
0, 0, true
0, 0, true
1, 103, false
0, 0, true
4, 5, false
3, 5, false
4, 5, false
3, 5, false
2, 5, false
1, 0, true
2, 5, false
0, 0, true
3, 5, false
1, 0, true
3, 5, false
3, 5, false
2, 5, false
4, 5, false
4, 5, false
1, 118, false
0, 0, true
2, 118, false
3, 119, false
0, 0, true
0, 0, true
1, 122, false
2, 7, false
3, 122, false
1, 3, false
1, 120, false
2, 120, false
0, 0, true
0, 0, true
0, 0, true
2, 121, false
2, 121, false
2, 121, false
2, 9, false
0, 0, true
1, 9, false
2, 5, false
0, 0, true
0, 0, true
1, 3, false
1, 115, false
2, 115, false
2, 5, false
2, 118, false
0, 0, true
1, 3, false
0, 0, true
1, 3, false
2, 7, false
0, 0, true
2, 119, false
0, 0, true
0, 0, true
2, 119, false
1, 119, false
0, 0, true
1, 5, false
0, 0, true
0, 0, true
0, 0, true
1, 103, false
0, 0, true
1, 103, false
0, 0, true
1, 103, false
0, 0, true
1, 103, false
1, 103, false
1, 103, false
1, 103, false
0, 0, true
1, 103, false
0, 0, true
2, 103, false
0, 0, true
0, 0, true
2, 103, false
1, 103, false
2, 103, false
0, 0, true
0, 0, true
0, 0, true
1, 0, false
1, 0, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
2, 103, false
0, 0, true
1, 103, false
2, 103, false
2, 103, false
3, 103, false
2, 103, false
1, 103, false
0, 0, true
1, 104, false
1, 104, false
0, 0, true
0, 0, true
0, 0, true
1, 104, false
0, 0, true
0, 0, true
2, 103, false
2, 103, false
2, 103, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 104, false
0, 0, true
1, 104, false
0, 0, true
0, 0, true
0, 0, true
1, 104, false
0, 0, true
0, 0, true
4, 103, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 103, false
2, 103, false
1, 103, false
1, 103, false
1, 103, false
0, 0, true
2, 103, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
2, 103, false
0, 0, true
1, 103, false
1, 103, false
0, 0, true
1, 0, true
1, 0, true
0, 0, true
0, 0, true
1, 103, false
0, 0, true
0, 0, true
0, 0, true
1, 103, false
0, 0, true
1, 103, false
1, 103, false
1, 103, false
1, 103, false
1, 103, false
1, 103, false
1, 103, false
2, 103, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
2, 103, false
0, 0, true
0, 0, true
0, 0, true
1, 104, false
0, 0, true
1, 104, false
1, 104, false
1, 104, false
0, 0, true
3, 103, false
0, 0, true
3, 103, false
1, 103, false
4, 103, false
0, 0, true
4, 104, false
1, 106, false
3, 103, false
6, 103, false
7, 103, false
6, 103, false
6, 103, false
7, 104, false
12, 103, false
4, 103, false
2, 103, false
4, 103, false
1, 103, false
1, 103, false
2, 103, false
1, 0, true
5, 103, false
1, 0, true
2, 103, false
2, 103, false
2, 103, false
2, 103, false
1, 0, true
1, 0, true
1, 0, true
1, 0, true
1, 0, true
1, 0, true
3, 104, false
1, 0, true
1, 103, false
0, 0, true
0, 0, true
3, 103, false
2, 103, false
2, 103, false
0, 0, true
0, 0, true
0, 0, true
3, 103, false
2, 103, false
3, 103, false
1, 103, false
0, 0, true
2, 103, false
15, 103, false
4, 103, false
12, 103, false
2, 103, false
1, 103, false
0, 0, true
2, 103, false
2, 103, false
1, 103, false
0, 0, true
1, 103, false
2, 103, false
1, 103, false
2, 103, false
0, 0, true
1, 103, false
1, 103, false
1, 103, false
1, 103, false
2, 103, false
0, 0, true
0, 0, true
0, 0, true
1, 103, false
2, 103, false
1, 103, false
1, 103, false
3, 106, false
4, 107, false
1, 0, true
6, 106, false
4, 106, false
5, 106, false
1, 103, false
1, 103, false
1, 103, false
1, 103, false
1, 103, false
1, 0, true
2, 104, false
2, 103, false
2, 104, false
1, 0, true
1, 103, false
1, 103, false
3, 105, false
2, 107, false
3, 105, false
1, 110, false
0, 0, true
1, 110, false
6, 111, false
4, 111, false
12, 118, false
8, 111, false
4, 111, false
7, 119, false
16, 122, false
13, 122, false
15, 122, false
17, 122, false
17, 113, false
18, 122, false
9, 120, false
9, 120, false
5, 120, false
1, 103, false
0, 0, true
0, 0, true
13, 121, false
13, 121, false
16, 121, false
12, 115, false
11, 120, false
14, 120, false
5, 111, false
7, 111, false
7, 111, false
4, 111, false
2, 111, false
7, 118, false
4, 111, false
5, 115, false
9, 115, false
5, 106, false
6, 106, false
4, 106, false
11, 119, false
8, 119, false
9, 119, false
8, 119, false
10, 119, false
10, 119, false
7, 107, false
12, 119, false
6, 113, false
7, 3, false
5, 3, false
10, 105, false
8, 105, false
10, 3, false
6, 105, false
9, 3, false
10, 3, false
9, 3, false
14, 3, false
5, 3, false
6, 3, false
5, 3, false
1, 0, true
7, 3, false
7, 105, false
6, 3, false
8, 105, false
1, 0, true
8, 105, false
6, 3, false
6, 3, false
9, 3, false
7, 3, false
5, 3, false
5, 3, false
5, 3, false
6, 3, false
5, 3, false
6, 3, false
3, 0, true
2, 3, false
1, 0, false
3, 3, false
3, 3, false
0, 0, true
3, 2, false
0, 0, true
2, 2, false
25, 104, false
27, 104, false
20, 104, false
19, 104, false
30, 112, false
24, 112, false
19, 117, false
23, 117, false
20, 104, false
27, 118, false
25, 118, false
30, 118, false
24, 118, false
28, 118, false
27, 104, false
16, 120, false
11, 105, false
17, 104, false
20, 120, false
22, 120, false
24, 120, false
13, 104, false
26, 122, false
21, 122, false
16, 104, false
17, 103, false
22, 112, false
21, 119, false
22, 119, false
28, 119, false
29, 118, false
24, 118, false
25, 118, false
17, 119, false
20, 119, false
22, 119, false
23, 118, false
15, 105, false
20, 118, false
22, 106, false
23, 120, false
17, 120, false
1, 106, false
1, 106, false
0, 0, true
1, 106, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 106, false
0, 0, true
1, 106, false
0, 0, true
0, 0, true
1, 106, false
0, 0, true
1, 106, false
0, 0, true
0, 0, true
0, 0, true
1, 106, false
1, 106, false
1, 106, false
1, 106, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 106, false
0, 0, true
0, 0, true
1, 106, false
0, 0, true
0, 0, true
1, 106, false
1, 106, false
1, 106, false
0, 0, true
1, 106, false
0, 0, true
1, 106, false
0, 0, true
1, 106, false
1, 106, false
0, 0, true
1, 103, false
0, 0, true
0, 0, true
1, 103, false
1, 103, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
2, 103, false
5, 103, false
4, 103, false
0, 0, true
0, 0, true
1, 103, false
1, 103, false
1, 103, false
0, 0, true
30, 128, false
29, 109, false
19, 127, false
2, 103, false
1, 103, false
0, 0, true
4, 104, false
0, 0, true
4, 104, false
1, 0, false
0, 0, true
1, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 0, true
1, 0, false
0, 0, true
0, 0, true
1, 0, false
0, 0, true
3, 1, true
3, 1, true
3, 1, false
3, 1, false
4, 1, false
6, 0, false
3, 0, false
3, 0, false
8, 103, false
5, 103, false
6, 103, false
0, 0, true
4, 103, false
3, 103, false
0, 0, true
1, 0, false
2, 0, false
2, 0, false
2, 0, false
2, 0, true
0, 0, true
2, 1, false
0, 0, true
2, 1, false
3, 1, false
2, 0, false
3, 1, false
0, 0, true
3, 1, false
7, 0, false
2, 0, false
4, 0, false
1, 0, true
1, 0, false
2, 0, false
2, 0, false
1, 0, false
1, 0, false
0, 0, true
2, 0, false
0, 0, true
2, 103, false
0, 0, true
2, 103, false
4, 105, false
1, 0, true
1, 0, true
0, 0, true
0, 0, true
0, 0, true
2, 103, false
0, 0, true
0, 0, true
2, 106, false
1, 106, false
1, 106, false
2, 113, false
0, 0, true
0, 0, true
1, 0, false
5, 140, false
5, 140, false
2, 106, false
1, 106, false
1, 0, true
0, 0, true
1, 1, false
0, 0, true
1, 1, false
0, 0, true
0, 0, true
1, 0, false
2, 108, false
2, 108, false
0, 0, true
1, 0, true
2, 109, false
3, 109, false
2, 106, false
1, 0, true
2, 126, false
0, 0, true
0, 0, true
1, 0, false
2, 171, false
1, 0, false
3, 141, false
4, 123, false
4, 142, false
0, 0, true
2, 108, false
0, 0, true
0, 0, true
3, 107, false
0, 0, true
1, 106, false
1, 0, true
2, 106, false
2, 173, false
2, 174, false
0, 0, true
10, 175, false
14, 141, false
11, 184, false
5, 142, false
5, 142, false
4, 142, false
0, 0, true
3, 107, false
2, 107, false
2, 106, false
1, 0, true
0, 0, true
1, 0, false
1, 0, false
2, 106, false
1, 131, false
1, 131, false
1, 131, false
2, 121, false
1, 120, false
2, 121, false
1, 0, false
2, 164, false
2, 164, false
1, 0, false
2, 103, false
2, 103, false
0, 0, true
2, 6, false
0, 0, true
1, 0, true
3, 103, false
4, 103, false
0, 0, true
1, 0, true
3, 103, false
1, 0, true
3, 103, false
3, 103, false
2, 103, false
1, 0, true
1, 103, false
20, 103, false
22, 103, false
19, 103, false
3, 103, false
4, 103, false
1, 103, false
2, 103, false
2, 103, false
3, 103, false
2, 103, false
0, 0, true
0, 0, true
1, 0, false
0, 0, true
1, 0, true
1, 0, true
3, 103, false
3, 103, false
1, 103, false
1, 103, false
0, 0, true
18, 104, false
18, 104, false
9, 104, false
0, 0, true
3, 104, false
4, 103, false
8, 103, false
10, 103, false
6, 103, false
2, 103, false
2, 2, false
6, 103, false
5, 103, false
5, 103, false
5, 103, false
5, 103, false
4, 3, false
8, 103, false
7, 103, false
4, 103, false
2, 103, false
4, 103, false
1, 2, false
6, 103, false
1, 2, false
6, 103, false
6, 103, false
4, 103, false
3, 103, false
0, 0, true
2, 103, false
3, 103, false
2, 103, false
2, 103, false
0, 0, true
1, 0, false
1, 103, false
0, 0, true
2, 103, false
4, 104, false
3, 104, false
1, 0, true
0, 0, true
1, 103, false
4, 103, false
2, 103, false
0, 0, true
0, 0, true
1, 0, true
2, 104, false
2, 104, false
2, 103, false
4, 103, false
0, 0, true
38, 107, false
31, 104, false
35, 105, false
24, 103, false
31, 106, false
25, 106, false
0, 0, true
0, 0, true
0, 0, true
2, 103, false
0, 0, true
1, 0, true
7, 103, false
7, 103, false
4, 103, false
7, 103, false
8, 103, false
10, 103, false
2, 2, false
0, 0, true
2, 2, false
1, 0, false
0, 0, true
2, 103, false
2, 103, false
0, 0, true
2, 2, false
0, 0, true
1, 103, false
1, 103, false
5, 106, false
7, 106, false
3, 103, false
3, 106, false
6, 106, false
4, 106, false
1, 106, false
2, 131, false
2, 106, false
20, 103, false
22, 103, false
18, 103, false
0, 0, true
0, 0, true
1, 103, false
1, 0, true
1, 103, false
2, 103, false
0, 0, true
1, 103, false
1, 103, false
6, 103, false
3, 103, false
5, 103, false
3, 105, false
3, 105, false
4, 105, false
0, 0, true
0, 0, true
1, 6, false
3, 103, false
1, 103, false
0, 0, true
2, 0, false
5, 103, false
1, 0, false
3, 103, false
5, 103, false
4, 103, false
2, 2, false
3, 103, false
5, 103, false
5, 103, false
0, 0, true
3, 103, false
3, 103, false
1, 103, false
0, 0, true
1, 0, true
1, 106, false
4, 107, false
0, 0, true
1, 103, false
2, 103, false
0, 0, true
1, 131, false
1, 106, false
4, 108, false
6, 108, false
0, 0, true
5, 104, false
7, 104, false
5, 109, false
3, 104, false
4, 108, false
4, 104, false
10, 119, false
8, 119, false
9, 122, false
3, 104, false
6, 108, false
4, 104, false
1, 3, false
0, 0, true
0, 0, true
3, 0, false
2, 107, false
1, 0, false
0, 0, true
2, 106, false
1, 0, true
5, 107, false
6, 107, false
6, 107, false
1, 0, true
4, 107, false
5, 107, false
0, 0, true
0, 0, true
1, 106, false
1, 0, true
3, 0, true
1, 0, false
1, 1, true
1, 1, true
3, 0, false
0, 0, true
1, 0, true
1, 0, true
3, 3, false
0, 0, true
4, 2, false
1, 1, true
4, 105, false
2, 4, false
0, 0, true
2, 104, false
2, 104, false
4, 106, false
7, 107, false
4, 106, false
4, 105, false
3, 104, false
3, 106, false
4, 105, false
6, 106, false
7, 106, false
0, 0, true
3, 104, false
2, 104, false
1, 0, false
1, 0, false
2, 140, false

leaf_size, snippet_size, build_or_not
3, 245, false
3, 245, false
4, 245, false
13, 93, false
11, 86, false
6, 88, false
2, 112, false
2, 84, false
2, 97, false
13, 88, false
7, 86, false
12, 88, false
9, 79, false
6, 79, false
12, 79, false
2, 108, false
2, 104, false
3, 91, false
1, 84, false
1, 84, false
1, 84, false
2, 84, false
2, 94, false
4, 99, false
0, 0, true
0, 0, true
0, 0, true
2, 104, false
2, 91, false
2, 97, false
1, 84, false
2, 94, false
2, 94, false
2, 107, false
1, 84, false
3, 109, false
7, 86, false
4, 84, false
5, 86, false
7, 245, false
4, 245, false
5, 245, false
4, 138, false
6, 137, false
6, 137, false
4, 92, false
4, 77, false
4, 136, false
1, 84, false
0, 0, true
1, 97, false
9, 404, false
13, 404, false
16, 404, false
14, 269, false
15, 404, false
15, 268, false
5, 86, false
7, 86, false
5, 86, false
4, 135, false
0, 0, true
2, 84, false
0, 0, true
2, 8, false
1, 71, false
5, 4, true
4, 4, true
2, 4, false
3, 29, false
0, 0, true
3, 29, false
4, 98, false
5, 94, false
3, 72, false
3, 93, false
2, 65, false
3, 72, false
1, 0, true
3, 28, false
2, 23, false
4, 105, false
3, 104, false
4, 106, false
2, 23, false
3, 92, false
6, 109, false
2, 78, false
3, 88, false
2, 65, false
2, 65, false
6, 116, false
3, 66, false
3, 86, false
3, 86, false
5, 96, false
6, 117, false
4, 90, false
3, 90, false
1, 89, false
3, 94, false
1, 65, false
21, 90, false
25, 91, false
18, 91, false
0, 0, true
2, 84, false
0, 0, true
4, 65, false
5, 65, false
6, 66, false
4, 64, false
6, 65, false
4, 65, false
6, 68, false
10, 68, false
7, 69, false
3, 64, false
1, 1, false
4, 65, false
6, 66, false
6, 65, false
6, 65, false
4, 64, false
8, 85, false
7, 86, false
2, 90, false
2, 29, false
3, 65, false
4, 27, false
7, 27, false
7, 28, false
3, 88, false
3, 77, false
4, 88, false
6, 96, false
11, 98, false
13, 95, false
2, 64, false
8, 83, false
5, 81, false
1, 0, true
3, 108, false
1, 64, false
1, 111, false
0, 0, true
1, 0, true
6, 94, false
7, 97, false
4, 80, false
3, 99, false
3, 123, false
5, 114, false
1, 0, true
0, 0, true
2, 66, false
17, 147, false
19, 128, false
13, 119, false
2, 95, false
3, 98, false
3, 96, false
3, 66, false
5, 78, false
3, 79, false
2, 71, false
0, 0, true
0, 0, true
0, 0, true
1, 95, false
3, 95, false
0, 0, true
4, 95, false
0, 0, true
0, 0, true
0, 0, true
2, 84, false
4, 95, false
0, 0, true
3, 95, false
2, 95, false
0, 0, true
2, 84, false
9, 92, false
7, 92, false
10, 94, false
3, 95, false
1, 95, false
0, 0, true
3, 95, false
3, 95, false
3, 95, false
1, 95, false
1, 4, true
4, 95, false
2, 71, false
2, 84, false
3, 95, false
2, 84, false
4, 95, false
3, 95, false
2, 64, false
3, 64, false
1, 64, false
4, 67, false
2, 66, false
3, 66, false
5, 91, false
3, 85, false
6, 93, false
2, 77, false
2, 64, false
3, 74, false
21, 100, false
19, 94, false
20, 94, false
8, 245, false
6, 147, false
9, 160, false
10, 125, false
11, 117, false
7, 101, false
2, 88, false
2, 88, false
0, 0, true
0, 0, true
5, 97, false
1, 84, false
6, 79, false
5, 66, false
2, 0, true
3, 8, false
2, 0, false
3, 3, false
2, 92, false
1, 91, false
0, 0, true
0, 0, true
1, 13, false
0, 0, true
0, 0, true
0, 0, true
1, 64, false
2, 64, false
3, 94, false
0, 0, true
2, 99, false
4, 102, false
1, 2, true
3, 86, false
4, 104, false
4, 104, false
2, 98, false
2, 65, false
5, 100, false
3, 64, false
7, 101, false
11, 102, false
0, 0, true
0, 0, true
0, 0, true
5, 106, false
5, 247, false
6, 107, false
5, 109, false
1, 1, true
3, 107, false
1, 1, false
4, 112, false
3, 66, false
15, 254, false
12, 110, false
9, 251, false
4, 65, false
5, 65, false
5, 255, false
11, 95, false
14, 92, false
19, 95, false
1, 1, true
0, 0, true
3, 64, false
3, 1, false
3, 5, false
4, 7, false
2, 1, false
2, 1, false
1, 0, true
0, 0, true
2, 12, false
2, 12, false
2, 13, false
0, 0, true
2, 2, false
2, 13, false
2, 13, false
2, 13, false
3, 15, false
1, 5, true
1, 5, true
2, 3, false
0, 0, true
2, 1, false
1, 0, true
1, 0, true
1, 0, true
13, 6, false
10, 4, false
8, 6, false
2, 1, false
7, 5, false
7, 3, false
11, 3, false
12, 5, false
19, 6, false
11, 8, false
2, 0, false
3, 0, false
5, 6, false
3, 1, false
10, 9, false
0, 0, true
1, 2, true
0, 0, true
0, 0, true
2, 26, false
1, 3, true
1, 2, true
0, 0, true
1, 22, false
3, 25, false
4, 24, false
3, 24, false
3, 24, false
2, 24, false
4, 25, false
1, 3, true
1, 2, true
0, 0, true
3, 0, false
3, 0, true
0, 0, true
17, 0, false
20, 0, false
16, 0, false
1, 0, true
2, 0, true
3, 0, true
10, 3, false
8, 2, false
20, 3, false
3, 4, false
2, 0, false
3, 0, false
4, 64, false
3, 84, false
4, 64, false
1, 84, false
2, 64, false
2, 84, false
0, 0, true
2, 85, false
6, 96, false
5, 86, false
3, 64, false
2, 85, false
11, 88, false
8, 91, false
12, 90, false
7, 417, false
5, 414, false
6, 414, false
0, 0, true
4, 420, false
3, 88, false
1, 64, false
3, 65, false
1, 64, false
1, 0, true
3, 92, false
4, 88, false
19, 406, false
26, 407, false
23, 407, false
1, 84, false
2, 409, false
1, 84, false
4, 93, false
4, 94, false
2, 64, false
3, 95, false
3, 77, false
4, 95, false
2, 84, false
5, 86, false
5, 86, false
5, 84, false
1, 64, false
2, 64, false
2, 78, false
2, 78, false
7, 78, false
2, 64, false
0, 0, true
2, 65, false
3, 101, false
3, 107, false
11, 103, false
1, 85, false
2, 87, false
1, 64, false
5, 404, false
6, 97, false
2, 65, false
8, 404, false
4, 65, false
4, 404, false
3, 64, false
1, 64, false
6, 66, false
5, 82, false
9, 99, false
8, 134, false
6, 64, false
6, 97, false
3, 97, false
21, 157, false
22, 97, false
21, 193, false
10, 92, false
15, 92, false
8, 87, false
0, 0, true
2, 97, false
5, 98, false
2, 64, false
0, 0, true
0, 0, true
5, 65, false
4, 123, false
6, 82, false
0, 0, true
4, 85, false
3, 85, false
11, 89, false
13, 90, false
9, 90, false
1, 0, true
4, 97, false
4, 97, false
5, 404, false
5, 404, false
6, 404, false
2, 64, false
2, 65, false
2, 407, false
2, 408, false
2, 65, false
1, 1, true
3, 92, false
1, 1, true
2, 92, false
1, 93, false
0, 0, true
0, 0, true
0, 0, true
2, 64, false
0, 0, true
0, 0, true
1, 64, false
0, 0, true
5, 119, false
4, 102, false
5, 102, false
0, 0, true
1, 123, false
0, 0, true
8, 100, false
11, 149, false
8, 134, false
4, 88, false
5, 90, false
3, 90, false
9, 33, false
6, 30, false
5, 24, false
6, 34, false
6, 34, false
6, 34, false
3, 26, false
3, 24, false
1, 0, true
2, 25, false
1, 5, false
0, 0, true
1, 2, true
0, 0, true
0, 0, true
1, 2, true
1, 2, true
0, 0, true
0, 0, true
2, 22, false
1, 2, true
0, 0, true
0, 0, true
0, 0, true
1, 4, false
1, 15, false
1, 15, false
2, 22, false
1, 15, false
2, 9, false
3, 25, false
3, 24, false
5, 25, false
6, 42, false
7, 37, false
6, 26, false
1, 66, false
1, 0, false
3, 69, false
2, 24, false
1, 3, false
3, 24, false
1, 1, true
2, 1, true
1, 1, true
1, 2, true
2, 3, true
1, 1, false
1, 1, true
1, 1, true
2, 1, true
3, 3, false
1, 2, true
2, 3, false
5, 1, true
5, 1, true
6, 1, true
6, 1, true
7, 1, true
8, 1, true
20, 6, false
12, 5, false
22, 6, false
22, 9, false
22, 9, false
28, 9, false
3, 78, false
5, 80, false
1, 64, false
14, 497, false
22, 507, false
19, 571, false
5, 111, false
4, 104, false
1, 88, false
4, 103, false
4, 101, false
2, 572, false
2, 134, false
1, 93, false
1, 122, false
2, 78, false
1, 1, true
0, 0, true
0, 0, true
1, 78, false
1, 65, false
2, 64, false
6, 91, false
4, 91, false
4, 78, false
3, 95, false
3, 78, false
9, 98, false
9, 113, false
8, 86, false
8, 106, false
6, 100, false
10, 104, false
2, 109, false
1, 92, false
4, 123, false
12, 1, true
11, 1, false
9, 1, true
39, 0, false
47, 2, false
44, 2, false
10, 0, true
11, 0, true
6, 0, false
1, 14, false
1, 14, false
0, 0, true
3, 64, false
0, 0, true
3, 64, false
33, 95, false
32, 108, false
30, 94, false
5, 84, false
4, 84, false
6, 84, false
3, 0, true
6, 0, true
4, 0, true
2, 0, true
1, 0, true
1, 0, true
5, 0, false
1, 0, true
0, 0, true
0, 0, true
3, 0, false
2, 0, true
4, 0, false
3, 0, false
5, 0, false
2, 0, true
1, 0, false
0, 0, true
3, 0, true
1, 0, true
3, 0, true
19, 91, false
